color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Rachel Talalay,91,93,54,581,Tom Arnold,40000,63223467,Comedy|Fantasy|Horror|Thriller,Johnny Depp,Freddy's Dead: The Final Nightmare ,30765,42002,Yaphet Kotto,0,dark comedy|dream|freddy krueger|nightmare|serial murder,252,English,USA,R,15410500,1991,618,4.9,1.85,963
Color,Mark L. Lester,45,79,73,112,Tia Carrere,1000,4125584,Action|Comedy|Crime|Thriller,Cary-Hiroyuki Tagawa,Showdown in Little Tokyo ,12561,2404,Vernee Watson,2,bare chested male|detective|electric torture|japanese american|yakuza,102,English,USA,R,14504000,1991,1000,6,1.85,
Color,John Singleton,64,112,309,15,Lloyd Avery II,27,104254877,Crime|Drama,John Cothran,Boyz n the Hood ,94139,106,Na'Blonka Durden,2,drugs|escape|football|friend|violence,183,English,USA,R,10878000,1991,26,7.8,1.85,
Color,Sylvio Tabet,17,107,,284,Kari Wuhrer,721,1576086,Action|Adventure|Fantasy|Sci-Fi,Michael Berryman,Beastmaster 2: Through the Portal of Time ,2281,2000,Marc Singer,2,beast|beastmaster|psychotronic|sword and sorcery|warrior,16,English,USA,PG-13,10878000,1991,514,3.8,1.85,125
Color,George Jackson,12,94,,287,Tisha Campbell-Martin,901,34956879,Comedy|Drama|Music|Romance,William Schallert,House Party 2 ,3571,2523,Helen Martin,0,college|misogyny|money|new friend|party,11,English,USA,R,9065000,1991,413,5.1,1.85,232
Color,Gus Van Sant,63,104,835,535,Udo Kier,18000,11605622,Drama,Keanu Reeves,My Own Private Idaho ,36996,19923,Flea,2,friend|hustler|italy|narcolepsy|traveling,153,English,USA,R,4532500,1991,595,7.1,1.78,
Color,Matty Rich,8,91,10,10,George T. Odom,353,4917387,Crime|Drama,Lawrence Gilliard Jr.,Straight Out of Brooklyn ,475,380,Matty Rich,4,domestic violence|housing project|new york city|poverty|racism,11,English,USA,R,815850,1991,12,5.9,1.85,123
 Black and White,Richard Linklater,61,100,,0,Richard Linklater,5,2225472,Comedy|Drama,Tommy Pallotta,Slacker ,15103,5,Jean Caffeine,0,austin texas|moon|pap smear|texas|twenty something,80,English,USA,R,41699,1991,0,7.1,1.37,2000
Color,Tim Burton,153,126,13000,390,Vincent Schiavelli,920,287397946,Action,Michael Gough,Batman Returns ,215255,2899,Andrew Bryniarski,0,box office hit|dc comics|gotham|mayor|penguin,610,English,USA,PG-13,141200000,1992,811,7,1.85,
Color,Robert Zemeckis,49,104,,812,Meryl Streep,13000,103115977,Comedy|Fantasy|Horror,Bruce Willis,Death Becomes Her ,78974,25599,Isabella Rossellini,3,plastic surgeon|rejuvenation|revenge|rival|rivalry,173,English,USA,PG-13,97075000,1992,11000,6.4,1.85,8000
Color,David Fincher,210,145,21000,243,Holt McCallany,534,97910904,Action|Horror|Sci-Fi,Charles S. Dutton,Alien 3 ,207686,1543,Paul McGann,0,alien|crash|planet|prison|survivor,776,English,USA,R,88250000,1992,273,6.4,2.35,
Color,Phillip Noyce,47,117,176,308,Polly Walker,11000,147002195,Action|Thriller,Harrison Ford,Patriot Games ,81442,12757,Patrick Bergin,1,analyst|cia|ira|terrorist|terrorist attack,137,English,USA,R,79425000,1992,530,6.9,2.35,
Color,Rob Reiner,81,138,,574,Demi Moore,10000,249465414,Drama|Thriller,Tom Cruise,A Few Good Men ,181879,14619,Kevin Pollak,0,cuba|guantanamo|lance corporal|lawyer|murder,319,English,USA,R,70600000,1992,2000,7.6,2.35,
 Black and White,Penny Marshall,41,128,545,251,Lori Petty,15000,189664755,Comedy|Drama|Sport,Tom Hanks,A League of Their Own ,71754,16751,Rosie O'Donnell,3,baseball|friend|oregon|rivalry|softball,166,English,USA,PG,70600000,1992,923,7.2,2.35,
Color,Francis Ford Coppola,181,155,,10000,Anthony Hopkins,18000,145652724,Fantasy|Horror|Romance,Keanu Reeves,Bram Stoker's Dracula ,143835,42220,Gary Oldman,0,dracula|horror movie remake|maze|monster sex|vampire,654,English,USA,R,70600000,1992,12000,7.5,1.85,14000
Color,Michael Mann,89,117,,322,Terry Kinney,855,127883560,Action|Adventure|Drama|Romance|War,Wes Studi,The Last of the Mohicans ,113068,2144,Eric Schweig,1,18th century|based on novel|colonel|french and indian war|revenge,382,English,USA,R,70600000,1992,363,7.8,2.35,
Color,Reginald Hudlin,21,117,71,547,Eartha Kitt,723,123726500,Comedy|Drama|Romance,John Witherspoon,Boomerang ,20183,3841,Geoffrey Holder,1,advertising|battle of the sexes|dating|one word title|womanizer,41,English,USA,R,70600000,1992,558,5.4,1.85,
Color,John McTiernan,25,106,323,0,José Wilker,472,80308906,Adventure|Drama|Romance,Lorraine Bracco,Medicine Man ,17443,519,Sean Connery,2,cancer|environment|gas chromatograph|jungle|nature,56,English,USA,PG-13,70600000,1992,47,6,2.35,694
Color,John Carpenter,40,99,,402,Michael McKean,782,25341928,Comedy|Romance|Sci-Fi|Thriller,Richard Epcar,Memoirs of an Invisible Man ,17365,2125,Patricia Heaton,2,accident|bar|chase|cia|laboratory,66,English,USA,PG-13,70600000,1992,658,5.9,2.35,630
Color,Richard Donner,68,121,503,94,Nick Chinlund,808,255451145,Action|Crime|Thriller,Rene Russo,Lethal Weapon 3 ,128010,1446,Stuart Wilson,2,gangster|gun|internal affairs|police|police officer,136,English,USA,R,61775000,1992,277,6.7,2.35,
Color,Danny DeVito,32,140,,210,J.T. Walsh,436,42848022,Biography|Crime|Drama,Frank Whaley,Hoffa ,17124,1394,Paul Guilfoyle,2,labor|labor union|leader|mafia|union,68,English,USA,R,61775000,1992,263,6.6,2.35,949
Color,Richard Donner,10,114,503,697,Thomas Ian Nicholas,2000,8210739,Drama,Adam Baldwin,Radio Flyer ,10410,4334,John Heard,3,father son relationship|physical abuse|radio flyer|stepfather|stepfather stepson relationship,71,English,USA,PG-13,61775000,1992,864,6.9,2.35,892
Color,Spike Lee,61,202,,318,Delroy Lindo,18000,85019887,Biography|Drama|History|Romance,Denzel Washington,Malcolm X ,63923,20143,Al Freeman Jr.,0,african american|black history|civil rights|ku klux klan|nation of islam,156,English,USA,PG-13,58245000,1992,848,7.7,1.85,
Color,Ron Clements,124,90,63,631,Frank Welker,49000,383623136,Adventure|Animation|Comedy|Family|Fantasy|Musical|Romance,Robin Williams,Aladdin ,260939,52970,Scott Weinger,0,arab|genie|magic|princess|reference to a thousand and one nights,244,English,USA,G,49420000,1992,2000,8,1.33,
Color,Mick Jackson,48,129,81,164,Mike Starr,970,215234195,Action|Drama|Music|Romance,Bill Cobbs,The Bodyguard ,89972,2551,DeVaughn Nixon,0,bodyguard|manager|pop singer|secret service agent|singer,126,English,USA,R,44125000,1992,854,6.1,1.85,
Color,Penelope Spheeris,61,94,122,617,Lara Flynn Boyle,1000,214795822,Comedy|Music,Tia Carrere,Wayne's World ,114610,4263,Kurt Fuller,2,basement|lead actor's first film|long hair|public access|title directed by female,176,English,USA,PG-13,35300000,1992,619,7,1.85,
Color,Chris Columbus,37,120,,1000,Kieran Culkin,3000,306378435,Adventure|Comedy|Family,Macaulay Culkin,Home Alone 2: Lost in New York ,200077,7860,Devin Ratray,2,airport|christmas|florida|new york city|toy store,189,English,USA,PG,31770000,1992,1000,6.6,1.85,
Color,Clint Eastwood,131,131,16000,638,Morgan Freeman,16000,178542893,Drama|Western,Clint Eastwood,Unforgiven ,277505,28544,Frances Fisher,1,englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,495,English,USA,R,25416000,1992,11000,8.3,2.35,10000
Color,Sam Raimi,221,88,,795,Bridget Fonda,901,20299429,Comedy|Fantasy|Horror,Patricia Tallman,Army of Darkness ,128850,3913,Embeth Davidtz,0,army of the dead|battle|necronomicon|reluctant hero|skeleton soldier,604,English,USA,R,22945000,1992,888,7.6,1.85,10000
Color,James Foley,120,100,164,99,Al Pacino,18000,18930027,Crime|Drama|Mystery,Kevin Spacey,Glengarry Glen Ross ,75675,32288,Jude Ciccolella,1,office|pressure|real estate|robbery|sales,365,English,USA,R,22062500,1992,14000,7.8,2.35,
Color,Brian Henson,75,89,53,84,Jerry Nelson,227,48151859,Comedy|Drama|Family|Fantasy|Musical,Steven Mackintosh,The Muppet Christmas Carol ,33850,534,Steve Whitmire,0,christmas|christmas eve|miser|muppet|scrooge,147,English,USA,G,21180000,1992,94,7.7,1.85,
Color,Brian De Palma,33,91,,298,Gabrielle Carteris,636,37718150,Crime|Drama|Thriller,Steven Bauer,Raising Cain ,9903,1852,Gregg Henry,0,hitchcockian|long tracking shot|psychologist|psychology|wig,80,English,USA,R,21180000,1992,330,6,1.85,541
Color,Jonathan Lynn,54,120,36,633,Bruce McGill,886,93419981,Comedy|Crime,Fred Gwynne,My Cousin Vinny ,82743,3280,Lane Smith,1,alabama|jail|judicial system|lawyer|trial,201,English,USA,R,19415000,1992,655,7.5,1.85,7000
Color,Stephen Herek,22,100,65,577,Shaun Weiss,633,89577874,Comedy|Drama|Family|Sport,Lane Smith,The Mighty Ducks ,44502,3362,Elden Henson,8,coach|hockey team|lawyer|respect|team,46,English,USA,PG,17650000,1992,613,6.4,1.85,
Color,Paul Schrader,19,103,261,145,Jane Adams,722,1941500,Crime|Drama,Dana Delany,Light Sleeper ,3665,1201,David Clennon,0,bare breasts|drugs|existentialism|new york city|redemption,39,English,USA,R,8825000,1992,280,6.8,1.85,247
Color,Quentin Tarantino,173,99,16000,455,Steve Buscemi,16000,4963231,Crime|Drama|Thriller,Quentin Tarantino,Reservoir Dogs ,664719,28994,Chris Penn,0,gang|heist|heist gone wrong|nonlinear timeline|robbery,931,English,USA,R,2118000,1992,12000,8.4,2.35,19000
Color,Robert Rodriguez,56,81,,6,Peter Marquardt,121,3602223,Action|Crime|Drama|Romance|Thriller,Carlos Gallardo,El Mariachi ,52055,147,Consuelo Gómez,0,assassin|death|guitar|gun|mariachi,130,Spanish,USA,R,12355,1992,20,6.9,1.37,
Color,Renny Harlin,74,124,212,369,Leon,13000,143724150,Action|Adventure|Thriller,Sylvester Stallone,Cliffhanger ,96096,15229,Janine Turner,1,money|mountain|rocky mountains|snow|suitcase,172,English,USA,R,119700000,1993,730,6.4,2.35,
Color,John McTiernan,80,130,323,330,Tom Noonan,670,85528033,Action|Adventure|Comedy|Fantasy,F. Murray Abraham,Last Action Hero ,106528,2407,Joan Plowright,1,action hero|hero|magic|ticket|video store,257,English,USA,PG-13,119700000,1993,442,6.2,2.35,
Color,Steven Spielberg,308,127,14000,191,Ariana Richards,967,610100640,Adventure|Sci-Fi|Thriller,Wayne Knight,Jurassic Park ,613473,2129,Bob Peck,0,dinosaur|jurassic park|survival|theme park|tyrannosaurus rex,895,English,USA,PG-13,107730000,1993,610,8.1,1.85,19000
Color,Alan J. Pakula,43,141,79,956,Julia Roberts,18000,172313375,Crime|Drama|Mystery|Thriller,Denzel Washington,The Pelican Brief ,59569,30063,Tony Goldwyn,0,college professor|fbi|president|professor|supreme court,89,English,USA,PG-13,76950000,1993,8000,6.5,2.35,
Color,Andrew Davis,119,130,99,812,Daniel Roebuck,11000,314427549,Action|Adventure|Crime|Drama|Mystery|Thriller,Harrison Ford,The Fugitive ,213668,13357,Sela Ward,1,hospital|on the run|one armed man|surgeon|u.s. marshal,270,English,USA,PG-13,75240000,1993,1000,7.8,1.85,
Color,Sydney Pollack,56,154,521,957,Holly Hunter,10000,270775764,Drama|Mystery|Thriller,Tom Cruise,The Firm ,88844,14244,Wilford Brimley,0,bar|fbi|law|law firm|lawyer,142,English,USA,R,71820000,1993,1000,6.8,1.85,
Color,Taylor Hackford,12,330,138,672,Jesse Borrego,848,7689156,Crime|Drama,Delroy Lindo,"Blood In, Blood Out ",23181,3227,Raymond Cruz,2,1970s|1980s|barrio|gang war|mexican,129,English,USA,R,59850000,1993,674,8,1.66,6000
Color,Frank Marshall,43,120,155,240,Danny Nucci,344,62814984,Adventure|Biography|Drama|Thriller,Illeana Douglas,Alive ,38949,2054,Michael DeLorenzo,3,andes mountains|crash|death|starvation|stranded,112,English,USA,R,54720000,1993,242,7.1,1.85,
Color,Martin Scorsese,56,139,17000,94,Geraldine Chaplin,554,54720000,Drama|Romance,Richard E. Grant,The Age of Innocence ,36267,1068,Stuart Wilson,3,19th century|countess|lawyer|love|new york,150,English,USA,PG,51300000,1993,382,7.2,2.35,
Color,Kenny Ortega,36,96,197,115,Omri Katz,580,67570159,Comedy|Family|Fantasy,Vinessa Shaw,Hocus Pocus ,60494,1275,Larry Bagby,0,candle|cat|halloween|spell|virgin,132,English,USA,PG,47880000,1993,336,6.7,1.85,16000
Color,Jonathan Demme,68,125,438,372,Tom Hanks,18000,132224761,Drama,Denzel Washington,Philadelphia ,178731,33865,Jason Robards,2,aids|city name in title|gay|homophobia|lawyer,261,English,USA,PG-13,44460000,1993,15000,7.7,1.85,
Color,Chris Columbus,57,125,,711,Mara Wilson,49000,374832000,Comedy|Drama|Family|Romance,Robin Williams,Mrs. Doubtfire ,181380,52201,Matthew Lawrence,5,actor|based on novel|fancy restaurant|male actor playing a female character|party,223,English,USA,PG-13,42750000,1993,1000,6.9,2.35,
Color,George P. Cosmatos,84,134,170,472,Dana Delany,2000,96623661,Action|Biography|Drama|History|Romance|Western,Michael Biehn,Tombstone ,95241,4453,Powers Boothe,0,cigar smoking|cowboy|duel|outlaw|tombstone arizona,439,English,USA,R,42750000,1993,722,7.8,2.35,11000
Color,Ron Maxwell,22,271,33,251,William Morgan Sheppard,854,18416631,Drama|History|War,Tom Berenger,Gettysburg ,21940,2107,James Patrick Stuart,0,american civil war|battle|blood splatter|civil war|irish american,256,English,USA,PG,42750000,1993,702,7.7,1.85,
Color,Fred Dekker,75,104,87,691,Rip Torn,1000,18290519,Action|Crime|Sci-Fi|Thriller,CCH Pounder,RoboCop 3 ,35018,3148,Mako,0,android|corporation|ninja|police|robocop,180,English,USA,PG-13,40185000,1993,826,3.9,1.85,716
 Black and White,Steven Spielberg,174,185,14000,212,Embeth Davidtz,14000,164274876,Biography|Drama|History,Liam Neeson,Schindler's List ,865020,15233,Caroline Goodall,0,german|german soldier|jew|jewish|nazi,1273,English,USA,R,37620000,1993,795,8.9,1.85,41000
Color,Emile Ardolino,10,92,22,0,Kyra Nichols,2,3625189,Family|Fantasy|Music,Darci Kistler,The Nutcracker ,1153,2,Margaret Tracey,0,christmas|lifting female in air|lifting male in air|lifting someone into the air|little girl,15,English,USA,G,32490000,1993,0,5.7,1.85,238
Color,Stuart Gillard,60,96,8,199,John Aylward,533,72948600,Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,Paige Turco,Teenage Mutant Ninja Turtles III ,25086,1254,Matt Hill,0,battle|japan|magic|samurai|turtle,87,English,USA,PG,29070000,1993,219,4.8,1.85,1000
 Black and White,Jon Turteltaub,39,98,226,496,Leon,953,117744209,Adventure|Comedy|Family|Sport,Doug E. Doug,Cool Runnings ,69733,2496,Malik Yoba,1,bobsled|coach|jamaica|olympic games|olympics,97,English,USA,PG,25650000,1993,730,6.9,1.85,
Color,Robert Harmon,25,94,11,232,Rosanna Arquette,1000,37943256,Action|Crime|Drama|Romance|Thriller,Kieran Culkin,Nowhere to Run ,17074,2210,Joss Ackland,0,business|escaped convict|farm|motorcycle|widow,55,English,USA,R,25650000,1993,605,5.5,1.85,466
Color,Harold Ramis,147,101,11000,512,Chris Elliott,13000,121250923,Comedy|Fantasy|Romance,Bill Murray,Groundhog Day ,437418,15500,Willie Garson,1,cult film|existentialism|groundhog day|time loop|trapped in a time loop,609,English,USA,PG,24966000,1993,571,8.1,1.85,38000
Color,John Singleton,12,109,309,279,Khandi Alexander,592,47051994,Drama|Romance,Janet Jackson,Poetic Justice ,8904,1620,Maya Angelou,0,african american|mail carrier|poetry|postal worker|south central los angeles,31,English,USA,R,23940000,1993,556,5.9,1.85,
Color,Tony Scott,122,121,12000,975,Gary Oldman,11000,21001365,Action|Crime|Drama|Romance|Thriller,Brad Pitt,True Romance ,163492,23602,Michael Rapaport,3,aspiring actor|cocaine|drugs|pimp|suitcase full of money,460,English,USA,R,22230000,1993,10000,8,2.35,15000
Color,Lasse Hallström,80,118,529,472,Leonardo DiCaprio,40000,15681065,Drama|Romance,Johnny Depp,What's Eating Gilbert Grape ,171882,69746,Kevin Tighe,1,apostrophe in title|face slap|four word title|grocery store|police,292,English,USA,PG-13,18810000,1993,29000,7.8,1.85,14000
 Black and White,Leon Ichaso,14,123,5,338,Clarence Williams III,556,31245884,Drama|Thriller,Khandi Alexander,Sugar Hill ,3119,2149,Steve Harris,1,african american|harlem manhattan new york city|manhattan new york city|new york city|urination,35,English,USA,R,17100000,1993,475,5.9,1.85,331
Color,Gene Quintano,19,84,,182,Lin Shaye,11000,47844774,Action|Comedy|Crime,Jon Lovitz,Loaded Weapon 1 ,37611,12322,Bill Nunn,2,cookie|detective|microfilm|parody|sergeant,72,English,USA,PG-13,14022000,1993,852,6.1,1.85,
Color,Richard Linklater,152,102,,787,Adam Goldberg,14000,13668096,Comedy,Milla Jovovich,Dazed and Confused ,120036,18643,Cole Hauser,1,football|hazing|high school|last day of school|pledge,408,English,USA,R,11799000,1993,1000,7.7,1.85,10000
Color,Stephen Sommers,14,108,208,689,Frances Conroy,876,41217145,Adventure|Comedy|Drama|Family,Curtis Armstrong,The Adventures of Huck Finn ,6384,4840,Anne Heche,0,boy|lesson|mississippi river|river|slave,54,English,USA,PG,11115000,1993,827,6.2,1.85,391
Color,Sheldon Lettich,17,99,23,82,Ryan Bollman,97,5597835,Action|Drama,Antoni Corone,Only the Strong ,4195,382,Todd Susman,1,capoeira|fight|fighting|martial arts|violence,50,English,USA,PG-13,10260000,1993,91,6.7,1.85,
Color,Albert Hughes,28,97,117,556,Larenz Tate,851,47709000,Crime|Drama|Thriller,Jada Pinkett Smith,Menace II Society ,39508,3036,Khandi Alexander,2,1990s|escape|graduation|hustler|street,96,English,USA,R,5985000,1993,582,7.5,1.85,
Color,Anthony Hickox,22,98,16,222,Zach Galligan,687,6673581,Fantasy|Horror,Julian Sands,Warlock: The Armageddon ,3943,1806,Paula Marshall,0,druid|eclipse|rune|scalping|warlock,49,English,USA,R,5130000,1993,233,5.3,1.66,217
Color,Jon Hess,19,87,29,147,Ian Gomez,683,2052000,Action,Burt Young,Excessive Force ,922,1139,Thomas Ian Griffith,1,exercise bicycle|face in food|police|police brutality|policeman,23,English,USA,R,5130000,1993,155,5.1,1.85,107
Color,Rob Bowman,9,91,38,117,Jacob Vargas,584,4873949,Adventure|Comedy|Sport,Alanna Ubach,Airborne ,5061,1218,Brittney Powell,0,cincinnati ohio|high school|hockey|jock strap|zoologist,70,English,USA,PG,4446000,1993,399,6.2,1.85,
Color,Adam Marcus,112,91,18,307,Leslie Jordan,935,27248966,Fantasy|Horror|Thriller,Kane Hodder,Jason Goes to Hell: The Final Friday ,19331,2899,Erin Gray,0,brutality|evil|jason voorhees|paranormal phenomena|terror,317,English,USA,R,4275000,1993,805,4.3,1.85,949
Color,Victor Nunez,11,114,9,86,Todd Field,159,1712457,Drama|Romance,Allison Dean,Ruby in Paradise ,2039,423,Dorothy Lyman,1,desire|florida|identity|resort town|sales,28,English,USA,R,1368000,1993,143,7.2,1.85,81
Color,Brian Gibson,19,118,13,2,Virginia Capers,90,66862634,Biography|Drama|Music,Rae'Ven Kelly,What's Love Got to Do with It ,13442,114,Dororthy Thorton,0,abusive husband|love|singer|tina turner|violence,59,English,USA,R,,1993,22,7.2,1.85,
Color,James Cameron,94,141,,618,Tia Carrere,2000,244145343,Action|Comedy|Thriller,Jamie Lee Curtis,True Lies ,190439,4528,Tom Arnold,0,espionage|secret agent|secret mission|spy|spy film,351,English,USA,R,191935000,1994,1000,7.2,2.35,
Color,Mike Nichols,59,125,,184,Peter Gerety,443,108505028,Drama|Horror|Romance|Thriller,David Hyde Pierce,Wolf ,43559,1439,Ron Rifkin,1,blood|publisher|publishing house|werewolf|wolf,137,English,USA,R,116830000,1994,277,6.2,1.85,
Color,Lawrence Kasdan,40,212,759,812,Catherine O'Hara,2000,41811788,Adventure|Biography|Crime|Drama|Western,Dennis Quaid,Wyatt Earp ,35314,5708,Isabella Rossellini,0,historically inaccurate|name calling|penis slur|vomiting|wyatt earp,145,English,USA,PG-13,105147000,1994,925,6.6,2.35,
Color,Phillip Noyce,42,141,176,672,Dean Jones,11000,203639212,Action|Crime|Drama|Thriller,Harrison Ford,Clear and Present Danger ,69663,14178,Raymond Cruz,1,cia|colombia|colombian drug cartel|drugs|president,133,English,USA,PG-13,103478000,1994,913,6.9,2.35,
Color,Neil Jordan,120,123,277,4000,Tom Cruise,11000,175686630,Drama|Fantasy|Horror,Brad Pitt,Interview with the Vampire: The Vampire Chronicles ,239752,25697,Kirsten Dunst,0,betrayal|dangerous friend|gothic|monster as victim|vampire,406,English,USA,R,100140000,1994,10000,7.6,1.85,11000
 Black and White,Robert Zemeckis,149,142,,194,Siobhan Fallon Hogan,15000,550254606,Comedy|Drama,Tom Hanks,Forrest Gump ,1251222,15700,Sam Anderson,0,amputee|love|vietnam|vietnam war|war hero,1398,English,USA,PG-13,91795000,1994,294,8.8,2.35,59000
